vserver,status,OS,DB,cluster,vhost,DataCenter,vcpu,memory,disk-size,organization,service-id,service-name
syxa790006,運用中,Linux V6 (SL),-,vmcloud302,awseb000750,東京,2,8,44,システム基盤本部,STD1086,サービス4056
syxa790007,運用中,Linux V6 (SL),-,vmcloud301,awseb000749,東京,2,8,44,システム基盤本部,STD1086,サービス4057
syxa790008,運用中,Linux V6 (SL),-,vmcloud302,awseb000752,東京,2,8,44,システム基盤本部,STD1086,サービス4058
syxa790009,運用中,Linux V6 (SL),-,vmcloud009,awsef000427,東京,2,8,44,システム基盤本部,STD1086,サービス4059
syxa790010,運用中,Linux V6 (SL),-,vmcloud010,awsef000298,東京,2,8,44,システム基盤本部,STD1086,サービス4060
syxa790011,運用中,Linux V6 (SL),-,vmcloud009,awsef000395,東京,2,8,44,システム基盤本部,STD1086,サービス4061
syxa790012,運用中,Linux V6 (SL),-,vmcloud010,awsef000394,東京,2,8,44,システム基盤本部,STD1086,サービス4062
syxa790013,運用中,Linux V6 (SL),-,vmcloud301,awseb000515,東京,2,8,44,システム基盤本部,STD1086,サービス4063
syxa790014,運用中,Linux V6 (SL),-,vmcloud302,awseb000752,東京,2,8,44,システム基盤本部,STD1086,サービス4064
syxa790015,運用中,Linux V6 (SL),-,vmcloud301,awseb000749,東京,2,8,44,システム基盤本部,STD1086,サービス4065
syxa790016,運用中,Linux V6 (SL),-,vmcloud302,awseb000516,東京,2,8,44,システム基盤本部,STD1086,サービス4066
Syxa790017,運用中,Linux V6 (SL),-,vmcloud1119,vserv600027,大阪,2,8,44,システム基盤本部,STD1086,サービス4067
Syxa790018,運用中,Linux V6 (SL),-,vmcloud1120,vserv600028,大阪,2,8,44,システム基盤本部,STD1086,サービス4068
Syxa790019,運用中,Linux V6 (SL),-,vmcloud1119,vserv600027,大阪,2,8,44,システム基盤本部,STD1086,サービス4069
Syxa790020,運用中,Linux V6 (SL),-,vmcloud1120,vserv600028,大阪,2,8,44,システム基盤本部,STD1086,サービス4070
syxa790021,運用中,Linux V6 (SL),-,vmcloud009,awsef000301,東京,2,8,44,システム基盤本部,STD1086,サービス4071
syxa790022,運用中,Linux V6 (SL),-,vmcloud010,awsef000300,東京,2,8,44,システム基盤本部,STD1086,サービス4072
vsver1145,運用中,その他,-,TKY1F-VPS3A,awsds560479,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4073
vsver1155,運用中,その他,-,TKY1F-VPS3A,awsds560477,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4074
vsver1156,運用中,その他,-,TKY1F-VPS3B,awsds560478,大阪,1,4,40,法人サービス事業部,BSD1077,サービス4075
vsver1172,運用中,その他,-,TKY1F-VPS3B,awsds560480,大阪,1,4,60,法人サービス事業部,BSD1077,サービス4076
vsver1173,運用中,その他,-,TKY1F-VPS3A,awsds560477,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4077
vsver1190,運用中,Windows 2008 Server,-,TKY1F-VPS3B,awsds560478,大阪,1,4,140,法人サービス事業部,BSD1077,サービス4078
vsver1223,運用中,その他,-,TKY1F-VPS3A,awsds560477,大阪,1,6,50,法人サービス事業部,BSD1077,サービス4079
vsver1224,運用中,その他,-,TKY1F-VPS3B,awsds560478,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4080
vsver1225,運用中,その他,-,TKY1F-VPS3A,awsds560477,大阪,1,4,80,法人サービス事業部,BSD1077,サービス4081
vsver1226,運用中,その他,-,TKY1F-VPS3B,awsds560480,大阪,2,8,60,法人サービス事業部,BSD1077,サービス4082
vsver1227,運用中,その他,-,TKY1F-VPS3A,awsds560479,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4083
vsver1228,運用中,その他,-,TKY1F-VPS3B,awsds560480,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4084
vsver1280,運用中,Windows 2008 Server,-,TKY1F-VPS3B,awsds560480,大阪,1,2,200,法人サービス事業部,BSD1077,サービス4085
vsver1294,運用中,Windows 2008 Server,-,TKY1F-VPS3B,awsds560478,大阪,1,2,40,法人サービス事業部,BSD1077,サービス4086
vsver1307,運用中,CentOS 5 (64),-,TKY1F-VPS3A,awsds560481,大阪,4,16,100,法人サービス事業部,BSD1077,サービス4087
vsver1308,運用中,CentOS 5 (64),-,TKY1F-VPS3B,awsds560482,大阪,4,4,80,法人サービス事業部,BSD1077,サービス4088
vsver1309,運用中,CentOS 5 (64),-,TKY1F-VPS3A,awsds560479,大阪,4,4,80,法人サービス事業部,BSD1077,サービス4089
vsver1310,運用中,CentOS 5 (64),-,TKY1F-VPS3B,awsds560482,大阪,2,2,80,法人サービス事業部,BSD1077,サービス4090
vsver1356,運用中,CentOS 5 (64),-,TKY1F-VPS3B,awsds560482,大阪,1,1,540,法人サービス事業部,BSD1077,サービス4091
vsver1357,運用中,CentOS 5 (64),-,TKY1F-VPS3A,awsds560479,大阪,1,1,40,法人サービス事業部,BSD1077,サービス4092
vsver1358,運用中,CentOS 5 (64),-,TKY1F-VPS3B,awsds560482,大阪,1,1,40,法人サービス事業部,BSD1077,サービス4093
vsver1400,運用中,Linux V6 (RHEL),-,TKY1F-VPS3B,awsds560478,大阪,4,8,100,法人サービス事業部,BSD3071,サービス4094
vsver1403,運用中,Linux V6 (SL),-,TKY1F-VPS3A,awsds560477,大阪,2,4,100,法人サービス事業部,BSD1077,サービス4095
vsver1404,運用中,Linux V6 (SL),-,TKY1F-VPS3B,awsds560482,大阪,4,8,100,法人サービス事業部,BSD1077,サービス4096
vsver1405,運用中,Linux V6 (SL),-,TKY1F-VPS3A,awsds560481,大阪,4,8,500,法人サービス事業部,BSD1077,サービス4097
vsver1407,運用中,Linux V6 (RHEL),-,TKY1F-VPS3A,awsds560479,大阪,4,8,500,法人サービス事業部,BSD1077,サービス4098
vsver1408,運用中,Linux V6 (RHEL),-,TKY1F-VPS3B,awsds560480,大阪,4,8,500,法人サービス事業部,BSD1077,サービス4099
vsver1409,運用中,Linux V6 (RHEL),-,TKY1F-VPS3A,awsds560477,大阪,4,8,500,法人サービス事業部,BSD1077,サービス4100
Sygm00492,ＳＥ構築中,-,-,AWS-SDN1101,vserv600071,大阪,4,12,40,ＩＴシステム本部,BSD3089,サービス4101
Sygm00493,ＳＥ構築中,-,-,AWS-SDN1101,vserv600067,大阪,4,24,40,ＩＴシステム本部,BSD3089,サービス4102
Sygm00494,ＳＥ構築中,-,-,AWS-SDN1105,vserv600010,大阪,4,16,3040,ＩＴシステム本部,BSD3089,サービス4103
Sygm00495,ＳＥ構築中,-,-,AWS-SDN1105,vserv600009,大阪,4,12,1840,ＩＴシステム本部,BSD3089,サービス4104
Sygm00504,ＳＥ構築中,-,-,AWS-SDN1102,vserv600008,大阪,4,24,40,ＩＴシステム本部,BSD3089,サービス4105
Sygm00509,ＳＥ構築中,-,-,AWS-SDN1110,vserv600018,大阪,4,8,80,システム基盤本部,SYS0247,サービス4106
Sygm00522,ＳＥ構築中,-,-,AWS-SDN1101,vserv600053,大阪,4,8,1040,ＩＴシステム本部,BSD3089,サービス4107
Sygm00523,ＳＥ構築中,-,-,AWS-SDN1101,vserv600073,大阪,4,12,3040,ＩＴシステム本部,BSD3089,サービス4108
Sygm00524,ＳＥ構築中,-,-,AWS-SDN1101,vserv600057,大阪,4,8,290,ＩＴシステム本部,BSD3089,サービス4109
Sygm00527,ＳＥ構築中,-,-,AWS-SDN1105,vserv600009,大阪,2,8,1040,ＩＴシステム本部,BSD3089,サービス4110
Sygm00535,ＳＥ構築中,-,-,AWS-SDN1109,vserv600015,大阪,1,2,80,ＩＴシステム本部,BSD3089,サービス4111
Sygm00552,ＳＥ構築中,-,-,AWS-SDN1109,vserv600015,大阪,2,8,280,システム基盤本部,SYS1099,サービス4112
Sygm00553,運用中,Windows 2008 Server,-,AWS-SDN1109,vserv600017,大阪,4,8,160,カスタマサービス本部,BSD1599,サービス4113
Sygm00554,ＳＥ構築中,Windows 2008 Server,-,AWS-SDN1109,vserv600015,大阪,2,8,200,システム基盤本部,SYS1099,サービス4114
Sygm00555,運用中,Windows 2008 Server,-,AWS-SDN1109,vserv600015,大阪,2,8,200,システム基盤本部,SYS1099,サービス4115
Sygm00568,運用中,Windows 2008 Server,-,AWS-SDN1110,vserv600018,大阪,2,8,80,システム基盤本部,SYS3022,サービス4116
Sygm00571,ＳＥ構築中,Windows 2008 Server,-,AWS-SDN1110,vserv600006,大阪,2,8,360,システム基盤本部,SYS1099,サービス4117
Sygm00583,ＳＥ構築中,-,-,AWS-SDN1109,vserv600015,大阪,6,16,80,事業推進本部,BSD3110,サービス4118
Sygm00640,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,1,4,35,モバイル事業部,BSD3086,サービス4119
Sygm00641,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,4,8,105,モバイル事業部,BSD3086,サービス4120
Sygm00649,ＳＥ構築中,-,-,AWS-SDN1102,vserv600068,大阪,2,4,130,システム基盤本部,BSD3076,サービス4121
Sygm00654,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600004,大阪,2,8,125,モバイル事業部,BSD3086,サービス4122
Sygm00657,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,4,8,105,モバイル事業部,BSD3086,サービス4123
Sygm00658,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,4,8,105,モバイル事業部,BSD3086,サービス4124
Sygm00659,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600071,大阪,2,8,115,モバイル事業部,BSD3086,サービス4125
Sygm00661,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,4,8,105,モバイル事業部,BSD3086,サービス4126
Sygm00662,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600072,大阪,1,4,35,モバイル事業部,BSD3086,サービス4127
Sygm00663,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600068,大阪,4,8,105,モバイル事業部,BSD3086,サービス4128
Sygm00666,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,4,8,105,モバイル事業部,BSD3086,サービス4129
Sygm00667,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,4,8,105,モバイル事業部,BSD3086,サービス4130
Sygm00668,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600053,大阪,1,4,35,モバイル事業部,BSD3086,サービス4131
Sygm00669,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,4,8,105,モバイル事業部,BSD3086,サービス4132
Sygm00672,ＳＥ構築中,-,-,AWS-SDN1101,vserv600067,大阪,2,2,40,システム基盤本部,BSD3090,サービス4133
Sygm00673,ＳＥ構築中,-,-,AWS-SDN1101,vserv600073,大阪,1,2,40,システム基盤本部,BSD3076,サービス4134
Sygm00677,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600046,大阪,4,8,105,モバイル事業部,BSD3086,サービス4135
Sygm00684,ＳＥ構築中,-,-,AWS-SDN1102,vserv600046,大阪,2,4,40,システム基盤本部,SYS3043,サービス4136
Sygm00763,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600071,大阪,4,24,525,モバイル事業部,BSD3086,サービス4137
Sygm00764,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv610013,大阪,4,24,935,モバイル事業部,BSD3086,サービス4138
Sygm00771,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600004,大阪,4,24,525,モバイル事業部,BSD3086,サービス4139
Sygm00772,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600054,大阪,4,24,935,モバイル事業部,BSD3086,サービス4140
Sygm00773,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600068,大阪,2,2,35,システム基盤本部,SYS1052,サービス4141
Sygm00976,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,1,2,35,ＩＴシステム本部,SYS1023,サービス4142
Sygm00977,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,1,2,35,ＩＴシステム本部,SYS1023,サービス4143
Sygm00978,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,1,2,35,ＩＴシステム本部,SYS1023,サービス4144
Sygm00983,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,1,2,35,ＩＴシステム本部,SYS1023,サービス4145
Sygm00984,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,1,2,35,ＩＴシステム本部,SYS1023,サービス4146
Sygm00985,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600068,大阪,1,2,35,ＩＴシステム本部,SYS1023,サービス4147
Sygm00991,ＳＥ構築中,-,-,AWS-SDN1101,vserv600053,大阪,4,8,40,ＩＴシステム本部,BSD3089,サービス4148
Sygm00992,ＳＥ構築中,-,-,AWS-SDN1101,vserv600071,大阪,4,12,540,ＩＴシステム本部,BSD3089,サービス4149
Sygm00994,ＳＥ構築中,-,-,AWS-SDN1101,vserv600053,大阪,4,8,290,ＩＴシステム本部,BSD3089,サービス4150
Sygm00999,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,1,2,45,法人サービス事業部,BSD3087,サービス4151
Sygm01003,ＳＥ構築中,-,-,AWS-SDN1101,vserv600067,大阪,3,2,40,システム基盤本部,SYS3043,サービス4152
Sygm01004,ＳＥ構築中,-,-,AWS-SDN1101,vserv600067,大阪,1,4,160,システム基盤本部,SYS3032,サービス4153
Sygm01009,ＳＥ構築中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600067,大阪,1,2,95,システム基盤本部,SYS0253,サービス4154
Sygm01010,ＳＥ構築中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600004,大阪,1,2,95,システム基盤本部,SYS0253,サービス4155
Sygm01012,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600072,大阪,1,1,45,ＩＴシステム本部,BSD0067,サービス4156
Sygm01013,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600072,大阪,1,1,45,ＩＴシステム本部,BSD0067,サービス4157
Sygm01015,ＳＥ構築中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600073,大阪,1,2,95,システム基盤本部,SYS0253,サービス4158
Sygm01016,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,1,1,85,システム基盤本部,SYS3043,サービス4159
Sygm01018,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,1,1,45,ＩＴシステム本部,BSD0067,サービス4160
Sygm01019,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,1,1,45,ＩＴシステム本部,BSD0067,サービス4161
Sygm01046,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600046,大阪,2,4,75,モバイル事業部,BSD3077,サービス4162
Sygm01048,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv610013,大阪,2,4,75,モバイル事業部,BSD3077,サービス4163
Sygm01049,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600046,大阪,2,4,55,モバイル事業部,BSD3077,サービス4164
Sygm01052,ＳＥ構築中,-,-,AWS-SDN1101,vserv600053,大阪,1,1,40,モバイル事業部,BSD3094,サービス4165
Sygm01059,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,1,2,45,モバイル事業部,BSD3077,サービス4166
Sygm01061,ＳＥ構築中,-,-,AWS-SDN1101,vserv600045,大阪,1,2,160,システム基盤本部,SYS3032,サービス4167
Sygm01067,ＳＥ構築中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600067,大阪,2,4,135,モバイル事業部,BSD3077,サービス4168
Sygm01068,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,2,4,55,モバイル事業部,BSD3077,サービス4169
Sygm01069,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv610014,大阪,3,4,165,システム基盤本部,SYS3043,サービス4170
Sygm01070,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,1,2,45,モバイル事業部,BSD3077,サービス4171
Sygm01082,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,1,1,35,システム基盤本部,SYS3043,サービス4172
Sygm01084,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600068,大阪,1,2,35,システム基盤本部,SYS3023,サービス4173
Sygm01085,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600046,大阪,1,2,35,システム基盤本部,SYS3023,サービス4174
Sygm01092,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600004,大阪,1,1,165,システム基盤本部,SYS1133,サービス4175
Sygm01100,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600072,大阪,4,8,105,モバイル事業部,BSD3094,サービス4176
Sygm01101,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600074,大阪,4,24,1745,モバイル事業部,BSD3094,サービス4177
Sygm01109,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,1,1,165,システム基盤本部,SYS1133,サービス4178
Sygm01121,ＳＥ構築中,-,-,AWS-SDN1102,vserv600074,大阪,3,6,40,ＩＴシステム本部,BSD3089,サービス4179
Sygm01122,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,4,8,105,モバイル事業部,BSD3094,サービス4180
Sygm01127,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,4,8,105,モバイル事業部,BSD3094,サービス4181
Sygm01130,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,4,8,105,モバイル事業部,BSD3094,サービス4182
Sygm01135,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600045,大阪,4,24,1745,モバイル事業部,BSD3094,サービス4183
Sygm01139,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,4,8,105,モバイル事業部,BSD3094,サービス4184
Sygm01140,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,4,8,105,モバイル事業部,BSD3094,サービス4185
Sygm01141,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600056,大阪,2,8,125,モバイル事業部,BSD3094,サービス4186
Sygm01148,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600057,大阪,4,8,105,モバイル事業部,BSD3094,サービス4187
Sygm01150,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,4,8,105,モバイル事業部,BSD3094,サービス4188
Sygm01151,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600068,大阪,2,4,325,システム基盤本部,SYS1226,サービス4189
Sygm01157,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,4,8,105,モバイル事業部,BSD3094,サービス4190
Sygm01159,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600073,大阪,2,4,325,システム基盤本部,SYS1226,サービス4191
Sygm01161,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600073,大阪,2,4,325,システム基盤本部,SYS1226,サービス4192
Sygm01163,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1101,vserv600045,大阪,1,2,55,システム基盤本部,SYS3017,サービス4193
Sygm01164,ＳＥ構築中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,1,2,55,システム基盤本部,SYS3017,サービス4194
Sygm01165,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,1,2,55,ＩＴシステム本部,BSD1737,サービス4195
Sygm01166,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,1,2,55,ＩＴシステム本部,BSD1737,サービス4196
Sygm01168,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,1,2,55,ＩＴシステム本部,BSD1737,サービス4197
Sygm01169,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600046,大阪,4,16,395,ＩＴシステム本部,BSD1152,サービス4198
Sygm01170,運用中,Linux V6 (SL),MySQL,AWS-SDN1102,vserv600004,大阪,4,16,695,ＩＴシステム本部,BSD1152,サービス4199
Sygm01171,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600056,大阪,2,4,105,ＩＴシステム本部,BSD1152,サービス4200
Sygm01172,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600067,大阪,1,2,55,ＩＴシステム本部,BSD1737,サービス4201
Sygm01173,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600067,大阪,4,16,395,ＩＴシステム本部,BSD1152,サービス4202
Sygm01174,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600073,大阪,4,16,695,ＩＴシステム本部,BSD1152,サービス4203
Sygm01176,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,2,4,105,ＩＴシステム本部,BSD1152,サービス4204
Sygm01183,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600071,大阪,2,4,75,法人サービス事業部,BSD3095,サービス4205
Sygm01184,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600055,大阪,2,4,75,法人サービス事業部,BSD3095,サービス4206
Sygm01185,運用中,Linux V6 (SL),-,AWS-SDN1102,vserv600054,大阪,2,4,75,法人サービス事業部,BSD3095,サービス4207
Sygm01189,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600073,大阪,2,4,315,システム基盤本部,SYS1226,サービス4208
Sygm01193,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600045,大阪,4,16,415,法人サービス事業部,BSD3095,サービス4209
Sygm01194,運用中,Linux V6 (SL),MySQL,AWS-SDN1101,vserv600071,大阪,4,16,695,ＩＴシステム本部,BSD1152,サービス4210
Sygm01195,運用中,Linux V6 (SL),-,AWS-SDN1101,vserv600073,大阪,2,4,45,ＩＴシステム本部,BSD1152,サービス4211
